Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
536,"[0.22222223135265398, 0.12499999285714564, 0.22222221961352454, 0.12500002142857367, 0.049999997142856877]","[0.22222223096799545, 0.12500000354596225, 0.2222222197234299, 0.12500000354596227, 0.0500000014183849]","[0.29629628107891054, 0.2499999571428536, 0.2500000428571456, 0.2499999857142844, 0.1249999928571422]","[0.2962962817200077, 0.24999997872422558, 0.25000000709192455, 0.2500000070919245, 0.12500000354596225]","[0.22222223135265398, 0.14814814053945866, 0.22222221961352454, 0.22222221961352606, 0.11111110980676328]","[0.22222223096799545, 0.14814814086000386, 0.2222222197234299, 0.2222222197234299, 0.11111110986171491]","[0.29629628107891054, 0.2222222196135265, 0.22222223135265398, 0.22222223135265592, 0.111111115676328]","[0.2962962817200077, 0.22222221972342993, 0.22222223096799545, 0.22222223096799545, 0.11111111548399764]","[0.2307692157692312, 0.14102565352564114, 0.23076921576922899, 0.2307692157692312, 0.07692307192307712]","[0.23076922169466907, 0.1410256485877756, 0.23076922169466904, 0.23076922169466904, 0.07692307389822303]","[0.2820513070512823, 0.2307692157692326, 0.23076921576922899, 0.2307692157692312, 0.1153846078846156]","[0.2820512971755516, 0.23076922169466904, 0.23076922169466907, 0.23076922169466904, 0.11538461084733453]","[0.2499999857142844, 0.1249999928571422, 0.24999995714285517, 0.1250000214285728, 0.049999997142856877]","[0.2500000070919245, 0.12500000354596225, 0.24999997872422558, 0.12500000354596227, 0.0500000014183849]","[0.24999998571428564, 0.2499999571428536, 0.2500000428571456, 0.2499999857142844, 0.1249999928571422]","[0.2500000070919254, 0.24999997872422558, 0.25000000709192455, 0.2500000070919245, 0.12500000354596225]"
537,"[0.23809528809523156, 0.09722222303418444, 0.22222222803418135, 0.1250000069230766, 0.04761905761904619]","[0.23809528632605187, 0.10251320768500423, 0.22751321250808595, 0.12500000326949304, 0.047619057265210374]","[0.29166666910254724, 0.24999997692307727, 0.2500000138461532, 0.24999997692307763, 0.13095235595238375]","[0.3075396230550127, 0.24999998910169, 0.2500000065389861, 0.2499999891016901, 0.1309523568369739]","[0.24999997692307652, 0.12500000692307736, 0.24999997692307652, 0.1250000069230766, 0.0833333256410255]","[0.2499999891016901, 0.125000003269493, 0.24999998910169, 0.12500000326949304, 0.0833333297005633]","[0.2500000138461547, 0.24999997692307727, 0.2500000138461532, 0.24999997692307652, 0.12499998846153826]","[0.25000000653898585, 0.24999998910168988, 0.2500000065389861, 0.2499999891016901, 0.124999994550845]","[0.23809528809523037, 0.1309523559523843, 0.23809521809524103, 0.23809521809524115, 0.04761905761904619]","[0.23809528632605184, 0.130952356836974, 0.23809521880291248, 0.23809521880291265, 0.047619057265210374]","[0.2619047119047676, 0.23809521809524103, 0.23809528809523337, 0.23809528809523095, 0.13095235595238375]","[0.2619047136739481, 0.23809521880291248, 0.23809528632605215, 0.23809528632605187, 0.13095235683697395]","[0.24999997692309306, 0.09722222303418242, 0.22222222803417885, 0.222222228034182, 0.08333333897436566]","[0.23809528632605187, 0.10251320768500424, 0.22751321250808595, 0.22751319321575872, 0.07936509544201734]","[0.29166666910254724, 0.22222222803418476, 0.250000016923098, 0.24999997692308057, 0.11111111401709181]","[0.3075396230550127, 0.22751321250808595, 0.23809528632605187, 0.2380952863260518, 0.11375659660787936]"
538,"[0.23076923349650363, 0.09019603176470423, 0.2307692334965033, 0.23076923349650308, 0.04761904595238127]","[0.23076923354579212, 0.09019603092132217, 0.23076923354579215, 0.2307692335457921, 0.04761904638502045]","[0.3607841270588169, 0.23809522976190547, 0.23809522976190536, 0.23809522976190636, 0.130952385119048]","[0.36078412368528867, 0.23809523192510226, 0.2380952319251023, 0.23809523192510224, 0.13095238403744883]","[0.2352942176470617, 0.09019603176470423, 0.23529407598039087, 0.23529407598039095, 0.0588235544117657]","[0.23529421945430964, 0.09019603092132217, 0.235294075227371, 0.23529407522737097, 0.058823554863577404]","[0.3607841270588169, 0.23529407598039087, 0.23529421764706127, 0.235294217647063, 0.0784314058823546]","[0.36078412368528867, 0.23529407522737097, 0.23529421945430964, 0.23529421945430967, 0.07843140648476989]","[0.23809522976190436, 0.130952385119048, 0.23809522976190484, 0.23809522976190495, 0.04761904595238127]","[0.2380952319251023, 0.13095238403744885, 0.2380952319251022, 0.23809523192510224, 0.04761904638502045]","[0.26190477023809244, 0.23809522976190547, 0.23809522976190536, 0.23809522976190636, 0.130952385119048]","[0.2619047680748978, 0.23809523192510226, 0.2380952319251022, 0.23809523192510224, 0.13095238403744874]","[0.23076923349650363, 0.14102563875291282, 0.23076923349650313, 0.2307692334965033, 0.07692306601398885]","[0.23076923354579212, 0.14102563871183993, 0.23076923354579212, 0.23076923354579199, 0.07692306581683174]","[0.2820512775058256, 0.2307692334965033, 0.2307692334965032, 0.23076923349650663, 0.11538461674825182]","[0.28205127742367964, 0.23076923354579215, 0.23076923354579212, 0.23076923354579199, 0.11538461677289608]"
539,"[0.22222218888888823, 0.08695653245341757, 0.22222224888889058, 0.111111124444445, 0.07692308120879064]","[0.23076924385929404, 0.08695652682971024, 0.23076922495142496, 0.11538466519957379, 0.07692308128643123]","[0.2820512606227116, 0.23076922505494585, 0.2608695480745315, 0.26086954807453405, 0.22222218888888823]","[0.2820512602345102, 0.2608695570724638, 0.2608695570724636, 0.2608695570724629, 0.23076924385929412]","[0.22222218888888823, 0.11111112444444537, 0.22222224888889, 0.111111124444445, 0.11111109444444421]","[0.23076924385929404, 0.11538466519957392, 0.23076933039914757, 0.11538466519957379, 0.11538462192964703]","[0.22222224888889075, 0.22222224888889058, 0.22222224888889, 0.22222218888888823, 0.22222218888888823]","[0.23076933039914818, 0.23076933039914793, 0.23076933039914757, 0.23076924385929398, 0.230769243859294]","[0.23076924362637563, 0.1410256303113558, 0.23076922505494574, 0.23076922505494257, 0.07692308120879064]","[0.23076924385929404, 0.14102563011725483, 0.23076922495142496, 0.23076922495142568, 0.07692308128643123]","[0.2820512606227116, 0.23076922505494585, 0.2307692436263729, 0.23076924362637194, 0.11538462181318782]","[0.2820512602345102, 0.23076922495142496, 0.23076924385929343, 0.23076924385929365, 0.11538462192964702]","[0.26086954807453516, 0.08695653245341461, 0.22222224888889064, 0.13043477403726567, 0.08695651602484454]","[0.260869557072464, 0.08695652682971024, 0.2608695570724636, 0.1304347785362318, 0.08695651902415454]","[0.260869597360251, 0.22222224888889047, 0.2608695480745315, 0.26086954807453405, 0.13043477403726894]","[0.2608695804891307, 0.2608695570724638, 0.2608695570724636, 0.260869557072464, 0.1304347785362319]"
540,"[0.23076924516922953, 0.07692308172307694, 0.23076924516922884, 0.12500001499999985, 0.04166666666666603]","[0.23529413166622098, 0.07843137722207345, 0.23529413166622107, 0.12500000832983138, 0.04166666339836454]","[0.24999998999999945, 0.2499999699999998, 0.34615380535384777, 0.24999998999999984, 0.12499999499999996]","[0.24999999444677898, 0.24999998334033713, 0.3529411260016047, 0.24999998039018725, 0.12499999722338977]","[0.23076924516922953, 0.07692308172307694, 0.23076924516922884, 0.17307690267692388, 0.11538460178461572]","[0.23529413166622037, 0.07843137722207345, 0.23529413166622107, 0.17647056300080236, 0.1176470420005348]","[0.23076924516923028, 0.23076924516922884, 0.34615380535384777, 0.23076924516922953, 0.11538462258461554]","[0.23529413166622037, 0.23529413166622107, 0.3529411260016047, 0.23529413166621996, 0.11764706583311049]","[0.24999998999999992, 0.12499999499999996, 0.24999996999999893, 0.12500001499999988, 0.12499999499999996]","[0.24999999444677898, 0.1249999972233896, 0.24999998334033718, 0.12500000832983138, 0.12499999722338914]","[0.2499999900000005, 0.24999996999999974, 0.25000002999999976, 0.24999998999999984, 0.12499999499999996]","[0.24999999444677898, 0.24999998334033718, 0.25000001665966276, 0.24999999444677828, 0.12499999722338977]","[0.24999998999999945, 0.12499999499999931, 0.2499999849999938, 0.1250000100000023, 0.04166666666666603]","[0.24999998039018737, 0.12499999019509345, 0.2499999964135462, 0.12500000832983138, 0.04166666339836454]","[0.24999998999999945, 0.2499999849999938, 0.2500000200000046, 0.2499999999999962, 0.12499999499999996]","[0.24999998039018737, 0.2499999964135462, 0.25000001665966265, 0.24999998039018725, 0.12499999820677322]"
541,"[0.23076925846153507, 0.06666667166666687, 0.23076921846153997, 0.1250000233333305, 0.03571428349206376]","[0.23076925777303284, 0.06666667154235333, 0.2307692187675411, 0.13333332845764664, 0.03809523073991648]","[0.3173076403846208, 0.2499999533333388, 0.26666665666666606, 0.26666665666666634, 0.13333332833333258]","[0.31730764167556397, 0.26666661517941553, 0.2666666569152938, 0.2666666569152931, 0.1333333284576469]","[0.26666665666666634, 0.06666667166666687, 0.23076921846153997, 0.13333332833333303, 0.1333333283333332]","[0.2666666569152938, 0.06666667154235333, 0.23333334308470646, 0.13333332845764664, 0.1333333284576467]","[0.2666666866666675, 0.23076921846153953, 0.26666665666666606, 0.26666665666666634, 0.13333332833333333]","[0.26666668616941314, 0.23333334308470643, 0.2666666569152938, 0.26666665691529323, 0.1333333284576469]","[0.2307692584615348, 0.10576921346154013, 0.23076921846153903, 0.2307692184615412, 0.07692308615384502]","[0.23076925777303284, 0.10576921389185476, 0.2307692187675411, 0.23076921876754092, 0.0769230859243441]","[0.3173076403846204, 0.2307692184615413, 0.23076925846153568, 0.23076925846153515, 0.1153846292307674]","[0.31730764167556397, 0.2307692187675411, 0.23076925777303284, 0.2307692577730323, 0.11538462888651642]","[0.24999998444444593, 0.12499999222222358, 0.2499999533333388, 0.1250000233333305, 0.03571428349206376]","[0.26666661517941587, 0.133333307589708, 0.26666661517941553, 0.13333332845764664, 0.03809523073991648]","[0.24999998444444663, 0.2499999533333388, 0.250000046666661, 0.24999998444444593, 0.12499999222222297]","[0.26666661517941587, 0.26666661517941553, 0.2666666569152933, 0.26666661517941537, 0.13333330758970793]"
542,"[0.22222221452991378, 0.06666667128205084, 0.22222221452991597, 0.1666666366666651, 0.11111109111111006]","[0.22222221739899017, 0.06666666739015138, 0.22222222825126256, 0.16666666666666635, 0.1111111111111109]","[0.33333332492673373, 0.22222221452991597, 0.3333332733333302, 0.22222221452991608, 0.22222221452991378]","[0.33333331741666694, 0.2222222222222218, 0.3333333333333327, 0.2222222222222222, 0.22222221739899017]","[0.22222221452991378, 0.06666667128205084, 0.22222221452991597, 0.22222221452991608, 0.11111110726495801]","[0.22222221739899017, 0.06666666739015138, 0.22222222825126256, 0.22222221739898965, 0.11111110869949506]","[0.26666668512820335, 0.22222221452991597, 0.22222221452991697, 0.22222221452991608, 0.22222221452991378]","[0.26666666956060553, 0.22222222825126256, 0.22222222825126256, 0.2222222173989903, 0.22222221739899017]","[0.2222222145299117, 0.11111113495726696, 0.22222221452991697, 0.16666663666666512, 0.11111109111111006]","[0.22222221739899017, 0.11111111352272748, 0.22222222825126256, 0.16666666666666635, 0.11111110869949534]","[0.22222226991452793, 0.22222221452991597, 0.3333332733333302, 0.22222221452991608, 0.1111111072649576]","[0.22222222704545466, 0.2222222222222218, 0.3333333333333327, 0.22222221739899023, 0.11111110869949534]","[0.22222221452991378, 0.1111111083089123, 0.22222222442002343, 0.22222221452991608, 0.1111111072649571]","[0.2222222222222222, 0.11111110580555564, 0.22222222222222296, 0.22222222222222213, 0.11111111111111087]","[0.33333332492673373, 0.22222222442002715, 0.2222222449694808, 0.22222221452991608, 0.1111111072649571]","[0.33333331741666694, 0.22222222222222296, 0.22222224344444413, 0.2222222222222222, 0.1111111111111111]"
543,"[0.22222219722222114, 0.06666666880952295, 0.2222222293650809, 0.22222222936507963, 0.0588235251260506]","[0.22222219728758072, 0.06666666880392168, 0.22222222934640562, 0.22222222934640537, 0.05882352941176475]","[0.27450983249299576, 0.2352941005042019, 0.23529410050420152, 0.2352941005042024, 0.22222219722222114]","[0.2745097939477123, 0.235294117647059, 0.2352941176470587, 0.235294117647059, 0.22222219728758072]","[0.235294100504202, 0.13725491624649788, 0.235294100504202, 0.2352941005042019, 0.0588235251260506]","[0.2352941176470587, 0.13725489697385607, 0.2352941176470587, 0.23529411764705876, 0.05882352941176475]","[0.27450983249299576, 0.2352941005042019, 0.23529410050420407, 0.2352941005042024, 0.117647050252101]","[0.2745097939477123, 0.2352941176470593, 0.2352941176470587, 0.23529411764705876, 0.11764707378431415]","[0.22222219722222114, 0.06666666880952331, 0.22222222936507902, 0.22222222936507938, 0.1111111146825414]","[0.22222219728758072, 0.06666666880392168, 0.22222222934640537, 0.22222222934640537, 0.1111111146732028]","[0.26666667523809323, 0.22222222936508068, 0.22222222936507902, 0.2222222293650833, 0.22222219722222114]","[0.2666666752156867, 0.22222222934640537, 0.22222222934640537, 0.22222222934640562, 0.22222219728758072]","[0.23529410050420152, 0.13725491624649788, 0.23529410050420152, 0.23529410050420152, 0.0588235251260506]","[0.2352941176470587, 0.13725489697385576, 0.2352941176470587, 0.23529411764705874, 0.05882352941176475]","[0.27450983249299576, 0.2352941005042019, 0.23529410050420152, 0.2352941005042024, 0.1176470502521025]","[0.2745097939477123, 0.235294117647059, 0.2352941176470587, 0.235294117647059, 0.11764707378431423]"
544,"[0.23076925846153898, 0.07932691009615321, 0.21266024842948691, 0.13043477403726672, 0.07692308615384634]","[0.23076925791413688, 0.07932691035274834, 0.21266024858724517, 0.13043478260869568, 0.07692308597137897]","[0.31730764038461434, 0.23076921846153842, 0.26086954807453344, 0.2608695480745335, 0.13043477403726672]","[0.3173076414109934, 0.26086953703570237, 0.26086956521739135, 0.26086956521739124, 0.13043478260869565]","[0.26086954807453344, 0.08695653245341646, 0.21739130649068394, 0.13043477403726672, 0.0869565160248445]","[0.26086956521739124, 0.08695652173913047, 0.26086953703570226, 0.13043478260869568, 0.08695652173913043]","[0.26086959736024945, 0.21739130649068394, 0.26086954807453344, 0.26086954807453344, 0.13043477403726672]","[0.26086956521739146, 0.2608695370357022, 0.26086956521739135, 0.26086956521739124, 0.13043478260869554]","[0.230769258461539, 0.10576921346153811, 0.23076921846153814, 0.23076921846153853, 0.07692308615384634]","[0.23076925791413688, 0.10576921380366452, 0.23076921870482808, 0.23076921870482775, 0.07692308597137897]","[0.31730764038461434, 0.23076921846153842, 0.23076925846153912, 0.230769258461539, 0.11538462923076948]","[0.3173076414109934, 0.23076921870482808, 0.23076925791413697, 0.23076925791413688, 0.11538462895706844]","[0.24134616980769324, 0.07932691009615359, 0.21266024842948683, 0.2126602484294865, 0.12067308490384662]","[0.24134616949217647, 0.07932691035274834, 0.21266024858724517, 0.212660248587245, 0.12067308474608823]","[0.31730764038461434, 0.21266024842948683, 0.24134616980769327, 0.24134619480769218, 0.12067308490384662]","[0.3173076414109934, 0.21266024858724517, 0.2413461694921765, 0.2413461939979937, 0.12067308474608823]"
545,"[0.1666666316666539, 0.10317460609127381, 0.22222222494950072, 0.11904761279762625, 0.047619045119050504]","[0.20238096081349374, 0.09876542696591563, 0.19753099222548837, 0.14814814044887104, 0.04761905099206364]","[0.3095238182738284, 0.2380952255952362, 0.2380952255952525, 0.23809522559522744, 0.1666666316666539]","[0.2962962808977468, 0.23809523134920593, 0.29629628089774207, 0.29629628089774357, 0.20238096081349374]","[0.22222221267677525, 0.1481481458754138, 0.22222222494950072, 0.2222222249494857, 0.11111111247475036]","[0.22222223146135064, 0.1481481404488734, 0.22222221958247199, 0.2222222195824684, 0.11111110979123422]","[0.29629629175083194, 0.22222222494948476, 0.2222222249495086, 0.22222222494950072, 0.11111111247475036]","[0.2962962808977468, 0.22222221958247487, 0.222222231461347, 0.22222223146135003, 0.11111111573067592]","[0.1666666316666539, 0.1190476390476145, 0.2380952255952518, 0.23809522559522744, 0.047619045119050504]","[0.20238096081349374, 0.11904761567460291, 0.23809523134920654, 0.23809523134920538, 0.04761905099206364]","[0.23809527809523984, 0.2380952255952362, 0.2380952255952525, 0.23809522559522744, 0.1666666316666539]","[0.23809523134920582, 0.23809523134920593, 0.2380952549603182, 0.2380952313492065, 0.20238096081349374]","[0.23809522559522012, 0.10317460609127381, 0.22222222494950328, 0.11904761279762625, 0.10317460609127416]","[0.296296280897744, 0.09876542696591563, 0.19753099222548837, 0.14814814044887104, 0.09876542696591514]","[0.3095238182738284, 0.22222222494949428, 0.2380952255952525, 0.23809522559522744, 0.11111112444442858]","[0.296296280897744, 0.19753099222548837, 0.29629628089774207, 0.29629628089774424, 0.0987654961127441]"
546,"[0.22222223135265706, 0.0869565356280193, 0.2222222196135264, 0.13043477149758456, 0.05217390859903383]","[0.22222223117181245, 0.08695652697362087, 0.2222222026183582, 0.1304347784211031, 0.05217391136844123]","[0.3333332583333343, 0.2222222196135264, 0.2608695429951691, 0.2608695429951691, 0.13043477149758453]","[0.3333332598188432, 0.2608695568422062, 0.2608695568422062, 0.2608695568422071, 0.13043477842110313]","[0.2608695429951691, 0.0869565356280193, 0.2222222196135264, 0.13043477149758456, 0.05217390859903383]","[0.2608695568422062, 0.08695652697362087, 0.2608695568422062, 0.1304347784211031, 0.05217391136844123]","[0.2608696068840579, 0.2222222196135264, 0.2608695429951691, 0.2608695429951691, 0.13043477149758456]","[0.26086958092086204, 0.2608695568422062, 0.2608695568422062, 0.2608695568422062, 0.1304347784211031]","[0.222222231352657, 0.1481481405394524, 0.2222222196135264, 0.22222221961352673, 0.11111110980676316]","[0.22222223117181245, 0.14814814069015625, 0.22222221966519642, 0.22222221966519679, 0.11111110983259818]","[0.2962962810789048, 0.2222222196135264, 0.22222223135265723, 0.2222222313526571, 0.1111111156763285]","[0.2962962813803125, 0.22222221966519642, 0.22222223117181272, 0.22222223117181245, 0.11111111558590622]","[0.2222222622222217, 0.11111108611111159, 0.22222220222222253, 0.2222222022222226, 0.11111113111111066]","[0.22222226142994989, 0.11111108660628112, 0.2222222026183582, 0.2222222026183581, 0.11111113071497494]","[0.3333332583333343, 0.22222220222222258, 0.2222222622222217, 0.2222222622222217, 0.11111113111111083]","[0.33333325981884304, 0.2222222026183582, 0.2222222614299509, 0.22222226142994997, 0.11111113071497494]"
