Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
487,"[0.3333333533333322, 0.11370261719028751, 0.15160348958705033, 0.06944444194444448, 0.041666674166666716]","[0.352941197501159, 0.11111114430936693, 0.15160349334828316, 0.07407407322283674, 0.03703704810312231]","[0.454810468761151, 0.20833332583333342, 0.22222223555555426, 0.2274052343805755, 0.16666661666667054]","[0.45481048004484986, 0.2222222196685101, 0.23529413166743962, 0.22740524002242515, 0.17647053916396258]","[0.454810468761151, 0.11370261719028751, 0.15160348958705033, 0.07871720833035967, 0.05247813888690657]","[0.4548104800448499, 0.11370262001121248, 0.1516034933482831, 0.07871720532137338, 0.0524781368809156]","[0.454810468761151, 0.15743441666071928, 0.1574344166607199, 0.2274052343805755, 0.15160348958705006]","[0.4548104800448499, 0.15743441064274669, 0.1574344106427467, 0.22740524002242515, 0.15160349334828327]","[0.41666665166666683, 0.12499999999999986, 0.20833332583333342, 0.06944444194444448, 0.041666674166666716]","[0.44444443933702044, 0.11111114430936693, 0.2222222196685101, 0.07407407322283674, 0.03703704810312231]","[0.41666665166666683, 0.20833332583333342, 0.20833332583333342, 0.12500002250000014, 0.12499999999999972]","[0.44444443933702044, 0.2222222196685101, 0.22222221966851022, 0.11111114430936694, 0.11111114430936685]","[0.3333333533333322, 0.16666661666667054, 0.16666667666666607, 0.11111111777777716, 0.11111111777777707]","[0.352941197501159, 0.17647053916396258, 0.1764705987505793, 0.11764706583371953, 0.1176470658337197]","[0.3333333533333322, 0.1666666766666661, 0.22222223555555387, 0.1666666766666661, 0.16666661666667076]","[0.35294119750115904, 0.17647059875057963, 0.23529413166743932, 0.17647059875057958, 0.17647053916396258]"
488,"[0.33333331699999996, 0.11111111500000022, 0.1818181833566411, 0.04761904928571483, 0.04166664166666766]","[0.35593220555174093, 0.11864406851724667, 0.18181818709553724, 0.050847457935962986, 0.042016803587626654]","[0.374999775000009, 0.22222221600000003, 0.33333331699999996, 0.18750006749999798, 0.18181817771561826]","[0.37815123228864067, 0.23728812488661863, 0.37815123228864067, 0.18627452077664056, 0.18181818064543603]","[0.36363635543123446, 0.18181817771561826, 0.18181818335663924, 0.09090909167832438, 0.0909090888578099]","[0.36363636129087257, 0.1818181806454364, 0.18181818064543628, 0.09090909032271814, 0.0909090903227182]","[0.3636363667132817, 0.18181818335664174, 0.18181818335664876, 0.18181817771561787, 0.18181817771561826]","[0.36363637419107386, 0.1818181870955369, 0.18181818064543628, 0.1818181806454364, 0.18181818064543612]","[0.33333331699999996, 0.12499992500000347, 0.18750006749999798, 0.0749999550000018, 0.04166664166666766]","[0.3781512322886399, 0.12605041076287996, 0.18627452077664056, 0.07563024645772816, 0.042016803587626654]","[0.374999775000009, 0.18750006749999742, 0.33333331699999996, 0.18750006749999798, 0.06250002249999964]","[0.3781512322886399, 0.18627452077664056, 0.37815123228864067, 0.18627452077664056, 0.06302520538143987]","[0.33333331699999996, 0.11111111500000022, 0.22222221600000006, 0.04761904928571483, 0.111111108]","[0.35593220555174093, 0.11864406851724667, 0.23728812488661863, 0.05084745793596299, 0.11864406244330954]","[0.3333333449999991, 0.22222221600000006, 0.33333331699999996, 0.11111111500000032, 0.11111110800000051]","[0.35593220555174093, 0.23728812488661863, 0.3559322055517409, 0.1186440685172472, 0.11864406851724696]"
489,"[0.296296266296296, 0.05633803175110538, 0.06666666416666707, 0.06172839106172824, 0.05633803175110446]","[0.34285714285714275, 0.05633803198438355, 0.06666666481427688, 0.05714285714285713, 0.05633803198438355]","[0.5999999775000037, 0.296296266296296, 0.18518517318518354, 0.2535211216859345, 0.18518517318518457]","[0.5999999833284919, 0.3428571428571427, 0.18309857008784283, 0.2535211213554565, 0.17142854234249286]","[0.296296266296296, 0.18518517318518457, 0.14814816014814944, 0.06172839106172824, 0.07407408007407323]","[0.3428571428571427, 0.1714285423424924, 0.17142857142857137, 0.05714285714285713, 0.08571428571428572]","[0.29629632029630093, 0.296296266296296, 0.18518517318518368, 0.14814816014814647, 0.18518517318518457]","[0.3428571428571427, 0.3428571428571427, 0.17142857142857137, 0.17142857142857135, 0.17142854234249286]","[0.5070422433718692, 0.05633803175110538, 0.12676057143997982, 0.09154928570002238, 0.05633803175110446]","[0.507042242710913, 0.05633803198438355, 0.12676057196486365, 0.09154928504392142, 0.05633803198438355]","[0.5070422857599401, 0.12676057143998543, 0.1830985714000326, 0.2535211216859346, 0.09154928570001926]","[0.5070422878594519, 0.12676057196486365, 0.18309857008784283, 0.2535211213554565, 0.09154928504392142]","[0.5999999775000037, 0.06666666416666707, 0.06666666416666707, 0.08333333958333136, 0.06666666416666742]","[0.5999999833284919, 0.06666666481427723, 0.06666666481427688, 0.08333333796430843, 0.06666666481427601]","[0.5999999775000037, 0.08333333958333461, 0.16666667916666272, 0.1999999925000015, 0.06666666416666767]","[0.5999999833284919, 0.08333333796430865, 0.16666667592861495, 0.19999999444283065, 0.06666666481427601]"
490,"[0.30000001090909223, 0.1500000054545461, 0.10638297501970058, 0.050000001818182045, 0.04678362573099419]","[0.30000002127238723, 0.15000001063619262, 0.10638297004849062, 0.05000000354539767, 0.046783625730994496]","[0.4255319000788023, 0.24999997272726998, 0.3000000109090922, 0.17738790423001968, 0.10638297501970062]","[0.4255318801939625, 0.2874999849320597, 0.30000002127238723, 0.17738790713545546, 0.10638297004849111]","[0.35477580846003937, 0.21052631578947387, 0.2105263157894738, 0.05263157894736845, 0.04678362573099419]","[0.3547758142709109, 0.21052631578947098, 0.2105263157894699, 0.052631578947368814, 0.046783625730994496]","[0.42105263157894773, 0.21052631578947392, 0.2105263157894738, 0.17738790423001968, 0.10526315789473693]","[0.42105263157894357, 0.21052631578947206, 0.21052631578947525, 0.17738790713545546, 0.10526315789474043]","[0.3000000109090922, 0.1500000054545461, 0.24999997272726998, 0.05000000181818203, 0.07500000272727306]","[0.30000002127238523, 0.15000001063619262, 0.2874999849320566, 0.05000000354539767, 0.07500000531809899]","[0.3000000109090922, 0.24999997272727026, 0.3000000109090922, 0.1500000054545461, 0.10000000363636347]","[0.30000002127238523, 0.2874999849320597, 0.30000002127238723, 0.15000001063619434, 0.10000000709079719]","[0.4255319000788018, 0.17021279484633592, 0.10638297501970058, 0.08510638001576032, 0.08510639742316876]","[0.4255318801939625, 0.17021283362177458, 0.10638297004849062, 0.08510637603879144, 0.08510641681088821]","[0.4255319000788023, 0.2127659500394009, 0.17021279484633592, 0.17021279484633592, 0.10638297501970062]","[0.4255318801939625, 0.21276594009698152, 0.17021283362177395, 0.17021283362177642, 0.10638297004849187]"
491,"[0.31578948291497966, 0.10526316097166007, 0.11985019086142322, 0.04137932320196982, 0.05263158048582983]","[0.30434785639674117, 0.1014492854655804, 0.12698411602556223, 0.044776132392893, 0.047619060769325296]","[0.35955057258426965, 0.21052630732793481, 0.3310343784729101, 0.18620685083744057, 0.16104866397003775]","[0.38095234807668665, 0.27536230200181044, 0.35820891408917066, 0.19047617403834333, 0.19047617403834333]","[0.31578948291497966, 0.10526316097166007, 0.2105263073279347, 0.078947370728745, 0.05263158048582983]","[0.30434785639674117, 0.1014492854655804, 0.27536230200181044, 0.07608696409918529, 0.06884057550045261]","[0.3157894829149802, 0.21052630732793481, 0.31578948291497966, 0.1052631609716604, 0.15789474145748983]","[0.30434785639674117, 0.27536230200181044, 0.30434785639674117, 0.13768115100090522, 0.15217392819837058]","[0.3595505725842694, 0.1610486639700383, 0.11985019086142296, 0.07490636928838952, 0.05617977696629214]","[0.38095234807668665, 0.19047617403834333, 0.12698411602556223, 0.06349208102576706, 0.047619060769325296]","[0.35955057258426965, 0.17977528629213457, 0.22471910786516855, 0.17977528629213513, 0.16104866397003775]","[0.38095234807668665, 0.19047617403834333, 0.19047624307730118, 0.19047617403834333, 0.19047617403834333]","[0.33103437847291073, 0.11034486187191964, 0.18620685083744057, 0.041379323201969825, 0.11034486187191954]","[0.35820891408917066, 0.11940301971438132, 0.17412930704749158, 0.044776132392893, 0.11940301971438132]","[0.3310345856157586, 0.18620685083744057, 0.33103437847291073, 0.18620685083744057, 0.11034486187191964]","[0.358209059143144, 0.17412930704749158, 0.35820891408917066, 0.17412930704749158, 0.11940301971438132]"
492,"[0.14285720285714232, 0.12121212621212034, 0.1818181893181805, 0.05084747334140438, 0.05084747334140473]","[0.1428571584647433, 0.12903226160263367, 0.19354839240395122, 0.05084746430370316, 0.05084746430370311]","[0.4067796181598044, 0.2857139857142887, 0.2857144057142844, 0.18181814806818558, 0.20338980907990353]","[0.40677964280808254, 0.28571427322820453, 0.28571427322820453, 0.19354838326381327, 0.20338982140404124]","[0.36363629613637394, 0.12121212621212034, 0.1818181893181805, 0.0909090946590907, 0.09090909465909008]","[0.3870967665276263, 0.12903226160263367, 0.19354839240395058, 0.09677419620197626, 0.09677419163190623]","[0.363636378636361, 0.1818181893181805, 0.1818181893181814, 0.18181814806818702, 0.18181814806818797]","[0.38709678480790094, 0.19354839240395133, 0.19354839240395058, 0.19354838326381327, 0.19354838326381316]","[0.14285720285714232, 0.14285706285714367, 0.28571398571428874, 0.14285720285714232, 0.0714286014285711]","[0.1428571584647433, 0.14285713661410282, 0.2857142732282045, 0.14285713661410243, 0.07142856830705113]","[0.28571412571428806, 0.2857139857142887, 0.2857144057142844, 0.14285720285714232, 0.14285720285714232]","[0.28571427322820536, 0.2857142732282042, 0.28571427322820453, 0.1428571584647433, 0.1428571584647433]","[0.4067796181598043, 0.13559320605326985, 0.2033898090799022, 0.05084747334140477, 0.05084747334140473]","[0.40677964280808254, 0.13559321426935958, 0.20338982140404127, 0.05084746430370316, 0.05084746430370311]","[0.4067796181598044, 0.20338980907990228, 0.20338989336561825, 0.1355932060532689, 0.20338980907990353]","[0.40677964280808254, 0.20338982140404127, 0.20338985721481265, 0.13559321426935977, 0.20338982140404135]"
493,"[0.2857142604511287, 0.11111110927437635, 0.14814814569916832, 0.04938271523305623, 0.0493827152330561]","[0.2857142857142858, 0.11180125208942926, 0.149068336119239, 0.04968944537307967, 0.04968944537307962]","[0.4444444370975049, 0.21428570639097755, 0.28571426045112924, 0.22222221120181285, 0.14285713022556434]","[0.44720500835771704, 0.27380948526209153, 0.2857142857142858, 0.22360249618222003, 0.1428571428571429]","[0.2857142604511287, 0.1428571523308258, 0.21428570639097866, 0.09523808681704321, 0.07142857616541431]","[0.2857142857142858, 0.14285714285714307, 0.27380948526209153, 0.09523809523809529, 0.07142857142857144]","[0.28571430466165115, 0.21428570639097755, 0.28571426045113046, 0.1428571523308284, 0.14285713022556434]","[0.2857142857142858, 0.27380948526209153, 0.2857142857142858, 0.1428571428571429, 0.1428571428571429]","[0.4444444224036257, 0.11111110927437635, 0.14814814569916832, 0.14814815120937364, 0.0493827152330561]","[0.44720499236443995, 0.11180125208942926, 0.149068336119239, 0.14906833611923903, 0.04968944537307962]","[0.4444444370975049, 0.14814815120937277, 0.14814815120937178, 0.22222221120181285, 0.11111110927437698]","[0.44720500835771704, 0.14906833611923898, 0.1490683361192391, 0.22360249618221997, 0.11180125208942922]","[0.4444444370975049, 0.11111110927437635, 0.17283950882590082, 0.0493827152330561, 0.055555557392290594]","[0.4472050083577169, 0.11180125208942926, 0.22360246011224388, 0.04968944537307967, 0.055900626044714644]","[0.4444444370975049, 0.17283950882590077, 0.22222222956916268, 0.11111111478458069, 0.11111110927437562]","[0.44720500835771704, 0.22360246011224388, 0.22360250417885857, 0.11180125208942929, 0.11180125208943005]"
494,"[0.2962962924253302, 0.1333333400000004, 0.20000001000002846, 0.05303033439394189, 0.0353535562626279]","[0.29629633706447633, 0.1159420737252964, 0.21212121962998787, 0.05303030490749702, 0.035353536604998015]","[0.42424231515150823, 0.22222221931899688, 0.29629629242533007, 0.1481481462126649, 0.17424245015151738]","[0.4347825192160737, 0.2222221977613131, 0.2962963370644764, 0.14814816853223817, 0.17424241861084236]","[0.3484849003030346, 0.21212115757575312, 0.21212115757575312, 0.05303033439394189, 0.0353535562626279]","[0.3484848372216847, 0.21212121962998784, 0.21212121962998787, 0.05303030490749702, 0.035353536604998015]","[0.42424231515150657, 0.21212115757575312, 0.2121213375757674, 0.11616163343434502, 0.1742424501515173]","[0.42424243925997573, 0.21212121962998787, 0.21212121962998806, 0.11616161240722825, 0.17424241861084236]","[0.40000002000000123, 0.1333333400000004, 0.20000001000000073, 0.06666667000000008, 0.06666666999999993]","[0.43478251921607364, 0.1159420737252964, 0.21739125960803674, 0.07246375320267892, 0.05797103686264818]","[0.40000002000000123, 0.20000001000002868, 0.20000001000000073, 0.13333333999999986, 0.1333333400000004]","[0.43478251921607364, 0.21739125960803674, 0.2173912596080368, 0.1159420737252964, 0.1159420737252964]","[0.2962962924253302, 0.14814814621266473, 0.2222222193189979, 0.09876543080844336, 0.0740740731063311]","[0.29629633706447633, 0.14814816853223803, 0.22222219776131433, 0.09876544568815847, 0.07407406592043808]","[0.2962963054898433, 0.22222221931899688, 0.29629629242533007, 0.1481481462126649, 0.111111109659497]","[0.29629633706447633, 0.2222221977613141, 0.2962963370644764, 0.14814816853223817, 0.11111109888065707]"
495,"[0.28571427781954506, 0.14285713890977547, 0.08000000097560947, 0.06666666747967535, 0.05714285740601429]","[0.28571428206338023, 0.14285714103169, 0.08450704225352111, 0.0704225424634059, 0.057142858968309895]","[0.4285714167293269, 0.2142857050093955, 0.2857142778195449, 0.19999998414634185, 0.1428571389097753]","[0.42857142309507007, 0.23809518394014192, 0.28571428206338023, 0.2112676056338029, 0.14285714103169]","[0.3999999682926837, 0.20000000243902333, 0.08000000097560947, 0.06666666747967535, 0.06666666747967384]","[0.4225352112676055, 0.2112676056338027, 0.08450704225352111, 0.0704225424634059, 0.07042253521126757]","[0.4000000048780473, 0.20000000243902333, 0.20000000243902605, 0.19999998414634185, 0.1333333227642279]","[0.4225352112676055, 0.2112676056338027, 0.2112676273902177, 0.2112676056338029, 0.14084507042253525]","[0.4285714167293259, 0.14285713890977564, 0.14285714812029648, 0.14285713890977714, 0.05714285740601429]","[0.42857142309507007, 0.14285714103169, 0.14285714529107998, 0.14285714103169003, 0.057142858968309895]","[0.4285714167293269, 0.14285714812029537, 0.22857142962405716, 0.142857148120306, 0.1428571389097753]","[0.42857142309507007, 0.1428571452910798, 0.22857143587323958, 0.14285714529108007, 0.14285714103169]","[0.28571427781954506, 0.14285715035714283, 0.21428570500939786, 0.14285713890977375, 0.09523810023809726]","[0.28571428206337995, 0.14285714103169, 0.238095183940142, 0.14285714103168998, 0.09523809402112675]","[0.2857143007142859, 0.21428570500939814, 0.28571427781954506, 0.14285715035714283, 0.1428571389097753]","[0.28571428206337995, 0.23809518394014198, 0.28571428206338023, 0.14285714103169012, 0.1428571410316901]"
496,"[0.1818181318181581, 0.1333333933333594, 0.06274509137254625, 0.05555550555553, 0.03529414931372693]","[0.2272727289866298, 0.13333339503371017, 0.06274509499652897, 0.05555550413857402, 0.03529413209981448]","[0.5647058223529391, 0.2727272527272805, 0.2777775277776588, 0.19999995499998535, 0.1818181318181581]","[0.564705854968758, 0.2727272521604234, 0.2777775206928699, 0.19999995372471682, 0.2272727289866298]","[0.1818181318181581, 0.2727272527272795, 0.13636366303028744, 0.13636362636364213, 0.04545454212121327]","[0.2272727289866298, 0.2727272521604243, 0.13636366378609885, 0.13636362608021216, 0.04545454202673812]","[0.2727273260605816, 0.2727272527272805, 0.2727272527272771, 0.13636362636364707, 0.1818181318181581]","[0.2727273275721977, 0.2727272521604243, 0.2727272521604268, 0.13636362608021216, 0.2272727289866298]","[0.5647058223529391, 0.14117645558823377, 0.06274509137254879, 0.06274509137254879, 0.03529414931372693]","[0.5647058549687578, 0.14117646374219112, 0.06274509499652897, 0.06274509499652894, 0.03529413209981448]","[0.5647058223529391, 0.18823527411764637, 0.14117645558823388, 0.07058829862745386, 0.14117645558823477]","[0.5647058549687578, 0.18823528498959424, 0.14117646374219237, 0.07058826419962896, 0.14117646374219442]","[0.3999999099999627, 0.1333333933333594, 0.20000009000003102, 0.05555550555552982, 0.06666665166666091]","[0.3999999074494386, 0.13333339503371017, 0.20000009255056303, 0.05555550413857402, 0.06666665124156884]","[0.40000018000007814, 0.2000000900000387, 0.2777775277776588, 0.19999995499998535, 0.06666669666669453]","[0.40000018510112995, 0.20000009255056103, 0.2777775206928699, 0.19999995372471682, 0.06666669751685685]"
497,"[0.3750000133333334, 0.11111105968254302, 0.16666693666664836, 0.06250000222222242, 0.04545455259740446]","[0.3870967741935482, 0.11111108798714897, 0.16666678806746815, 0.06451613624865585, 0.04545455467739151]","[0.4444442387301721, 0.2045454474025934, 0.2222221193650895, 0.22222211936508796, 0.18750000666666672]","[0.44444435194859583, 0.2045454453226086, 0.22222217597429722, 0.22222217597429733, 0.19354838709677397]","[0.4444442387301721, 0.11111105968254302, 0.16666693666664836, 0.11111105968254338, 0.04938269319224134]","[0.44444435194859466, 0.11111108798714907, 0.16666678806746815, 0.11111108798714861, 0.04938270577206621]","[0.4444442387301721, 0.16666693666664836, 0.22222211936508604, 0.22222211936508604, 0.055555645555549454]","[0.44444435194859583, 0.16666678806746826, 0.22222217597429722, 0.22222217597429733, 0.05555559602249005]","[0.37500001333333344, 0.12500000444444512, 0.18750000666666344, 0.06250000222222242, 0.09375000333333172]","[0.3870967741935482, 0.12903225806451624, 0.19354838709677435, 0.06451613624865585, 0.09677419354838723]","[0.3750000133333353, 0.18750000666666344, 0.18750000666666727, 0.1875000066666634, 0.18750000666666672]","[0.3870967741935487, 0.19354838709677444, 0.19354840874596752, 0.19354838709677422, 0.19354838709677397]","[0.409090894805188, 0.13636363160172865, 0.204545447402595, 0.08181817896103921, 0.04545455259740511]","[0.40909089064521703, 0.13636366403217406, 0.2045454453226085, 0.08181817812904349, 0.04545455467739151]","[0.409090894805188, 0.2045454474025934, 0.2045454474025982, 0.13636365779221532, 0.1363636316017346]","[0.40909089064521703, 0.2045454453226086, 0.2045454453226085, 0.13636366403217406, 0.13636366403217406]"
