Trial,entani論文のPerfectIncorporation_wᴸ,解の非唯一性考慮のPerfectIncorporation_wᴸ,entani論文のPerfectIncorporation_wᵁ,解の非唯一性考慮のPerfectIncorporation_wᵁ,entani論文のPerfectIncorporation_wᴸ_1,解の非唯一性考慮のPerfectIncorporation_wᴸ_1,entani論文のPerfectIncorporation_wᵁ_1,解の非唯一性考慮のPerfectIncorporation_wᵁ_1,entani論文のPerfectIncorporation_wᴸ_2,解の非唯一性考慮のPerfectIncorporation_wᴸ_2,entani論文のPerfectIncorporation_wᵁ_2,解の非唯一性考慮のPerfectIncorporation_wᵁ_2,entani論文のPerfectIncorporation_wᴸ_3,解の非唯一性考慮のPerfectIncorporation_wᴸ_3,entani論文のPerfectIncorporation_wᵁ_3,解の非唯一性考慮のPerfectIncorporation_wᵁ_3
409,"[0.2222222322222217, 0.09797296797297252, 0.22222223222222132, 0.14102563321314077, 0.02702702702702708]","[0.22222223219796827, 0.09797297724829228, 0.22222223219796794, 0.14102563323209022, 0.027027026266970365]","[0.29391890391891756, 0.28205126642628214, 0.2432432432432435, 0.24324324324324367, 0.22222218722222664]","[0.2939189317448768, 0.28205126646418044, 0.2432432364027322, 0.24324323640273246, 0.22222218730711152]","[0.23076922795673122, 0.23076924014422967, 0.23076922795673085, 0.14102563321314204, 0.07692307598557718]","[0.23076922796355254, 0.23076924012149147, 0.23076922796355237, 0.14102563323209022, 0.07692307598785103]","[0.23076924014422914, 0.28205126642628214, 0.23076924014423142, 0.23076922795673122, 0.11538462007211485]","[0.23076924012149158, 0.28205126646418044, 0.23076924012149191, 0.2307692279635526, 0.11538462006074574]","[0.24324324324324373, 0.09797296797297252, 0.24324324324324362, 0.2432432432432417, 0.02702702702702708]","[0.24324323640273235, 0.09797297724829228, 0.2432432364027322, 0.2432432364027322, 0.027027026266970365]","[0.29391890391891756, 0.2432432432432417, 0.24324324324324373, 0.24324324324324367, 0.12162164162162362]","[0.2939189317448768, 0.2432432364027322, 0.2432432364027322, 0.24324323640273246, 0.12162161820136629]","[0.22222223222221912, 0.11111111611111024, 0.22222223222222084, 0.22222218722222578, 0.11111111611111088]","[0.22222223219796827, 0.11111111609898387, 0.2222222321979676, 0.22222218730711152, 0.11111111609898443]","[0.22222223222221912, 0.22222223222222148, 0.22222223222222173, 0.22222223222222118, 0.2222221872222278]","[0.22222223219796855, 0.22222223219796777, 0.2222222321979676, 0.22222223219796827, 0.22222218730711152]"
410,"[0.20000006666669526, 0.15999998666666454, 0.09999994999997405, 0.19999989999996612, 0.030769225769230007]","[0.2000000364134687, 0.1999999843942322, 0.10000001820673335, 0.20000003641346764, 0.030769225567306328]","[0.3199999733333291, 0.23076923076923017, 0.27692303192307005, 0.2307692307692324, 0.19999989999996612]","[0.39999996878846394, 0.23076923076923042, 0.27692303010577096, 0.23076923076923067, 0.2115384228956242]","[0.2307692307692324, 0.23076923076923178, 0.23076923076922914, 0.2307692307692292, 0.030769225769230007]","[0.23076923076923073, 0.23076923076923042, 0.23076923076922995, 0.23076923076923067, 0.030769225567307885]","[0.23076928076923747, 0.2307692307692324, 0.27692303192307005, 0.2307692307692324, 0.07692307692307747]","[0.23076928278846, 0.23076923076923042, 0.27692303010577096, 0.23076923076923067, 0.07692307692307777]","[0.20000006666669523, 0.15999998666666454, 0.09999994999997405, 0.19999989999996612, 0.07999999333333227]","[0.2000000364134687, 0.1999999843942322, 0.10000001820673335, 0.20000003641346764, 0.09999999219711575]","[0.3199999733333291, 0.1999998999999481, 0.20000006666669523, 0.20000006666669523, 0.19999989999996612]","[0.3999999687884636, 0.20000003641346578, 0.20000003641346764, 0.2000000364134687, 0.20000003641346764]","[0.2307692207692319, 0.19230768730769138, 0.11538461538461496, 0.23076922076923223, 0.07692308192307448]","[0.23076923076923087, 0.2115384228956242, 0.11538461538461521, 0.23076923076923114, 0.07692307692307403]","[0.2307692457692308, 0.23076923076923156, 0.23076922076923162, 0.23076922076923223, 0.19230768730769038]","[0.23076923076923092, 0.23076923076923042, 0.23076923076923334, 0.23076923076923164, 0.2115384228956242]"
411,"[0.23076923934065854, 0.10344826567688621, 0.11538461967033004, 0.12500001500001304, 0.06206895940613173]","[0.2307692471282703, 0.10344828708885959, 0.11538462356413509, 0.12500000817951828, 0.06206897225331575]","[0.31034479703065865, 0.24999996999998095, 0.2500000300000261, 0.24999999000000014, 0.19230766230769425]","[0.310344861266579, 0.24999998364096349, 0.25000001635903657, 0.24999999454698796, 0.21153844108966277]","[0.23448278028735198, 0.10344826567688621, 0.23448275343550212, 0.23448275343550337, 0.06206895940613173]","[0.23448275693667087, 0.10344828708885959, 0.23448275693667087, 0.23448275693667106, 0.06206897225331575]","[0.31034479703065865, 0.23448275343550212, 0.23448278028735198, 0.23448278028735198, 0.11724137671775106]","[0.3103448612665788, 0.23448275693667114, 0.23448275693667087, 0.2344827569366712, 0.11724137846833554]","[0.23076923934065854, 0.1923076623076947, 0.11538461967033004, 0.23076923934065846, 0.07692307978021991]","[0.23076924712827018, 0.21153844108966277, 0.11538462356413509, 0.23076924712826993, 0.07692308237608993]","[0.23076923934065946, 0.23076923934065874, 0.23076923934065988, 0.23076923934065854, 0.19230766230769425]","[0.23076924712827018, 0.23076924712826966, 0.23076924712827002, 0.2307692471282703, 0.21153844108966277]","[0.2499999899999871, 0.12499999499999355, 0.249999969999983, 0.12500001500001304, 0.12499999499999298]","[0.24999999454698796, 0.12499999727349467, 0.24999998364096426, 0.12500000817951828, 0.12499999727349229]","[0.2499999899999871, 0.24999996999998095, 0.2500000300000261, 0.24999999000000014, 0.12499999499999298]","[0.24999999454698796, 0.24999998364096349, 0.25000001635903657, 0.24999999454698796, 0.12499999727349398]"
412,"[0.22222234222200862, 0.1333333461904643, 0.08695646173937308, 0.1333333269047648, 0.02962963248676733]","[0.2325581519910351, 0.13846154292051266, 0.08695651675666953, 0.13846154292051263, 0.030769231760113928]","[0.3478258469574923, 0.26666665380953597, 0.2666666538095068, 0.34782584695733554, 0.11111117111098767]","[0.34782606702667934, 0.276923053637322, 0.27692308584102526, 0.34782606702667856, 0.1162790683438818]","[0.22222234222200862, 0.14814804814832902, 0.22222234222200768, 0.22222234222197615, 0.07407402407416938]","[0.2325581519910351, 0.13953487589134936, 0.23255813668776357, 0.23255813668776254, 0.06976743794567454]","[0.2962960962966721, 0.22222234222200468, 0.22222234222200862, 0.22222234222200263, 0.11111117111098769]","[0.2790697517826984, 0.23255813668776248, 0.2325581519910351, 0.23255815199103527, 0.11627906834388178]","[0.34782584695746943, 0.17391292347874407, 0.08695646173937308, 0.18840589710105407, 0.04347823086966694]","[0.34782606702667856, 0.17391303351333992, 0.08695651675666953, 0.1884058054055503, 0.04347825837833484]","[0.3478258469574923, 0.1884058971010647, 0.18840589710103206, 0.34782584695733554, 0.08695646173936736]","[0.3478260670266793, 0.18840580540554971, 0.18840580540555052, 0.34782606702667856, 0.08695651675666964]","[0.266666634523813, 0.13333334619047993, 0.266666653809507, 0.1333333269047535, 0.029629632486773666]","[0.27692308584102526, 0.13846154292051266, 0.2769230536373225, 0.13846154292051263, 0.030769231760113928]","[0.2666666923809652, 0.26666665380953597, 0.266666653809507, 0.266666634523813, 0.06666667309523854]","[0.2769230858410253, 0.276923053637322, 0.27692308584102526, 0.2769230858410252, 0.06923077146025632]"
413,"[0.21568625803921443, 0.0784313801960801, 0.23076919076923133, 0.23076919076923133, 0.058823527647058484]","[0.22549019946597396, 0.07843138055593915, 0.23076918888688433, 0.2307691888868841, 0.058823527564014044]","[0.33846135846154246, 0.2352941105882347, 0.23529411058823377, 0.23529411058823393, 0.21568625803921415]","[0.33846134999097904, 0.23529411025605618, 0.23529411025605632, 0.23529411025605618, 0.22549019946597396]","[0.2307693207692288, 0.08461533961538562, 0.23076919076923133, 0.23076919076923133, 0.0769231069230761]","[0.23076932500451036, 0.08461533749774476, 0.23076918888688433, 0.2307691888868841, 0.07692310833483691]","[0.33846135846154246, 0.23076919076923133, 0.23076932076922813, 0.2307693207692288, 0.11538466038461492]","[0.33846134999097904, 0.2307691888868839, 0.23076932500451072, 0.23076932500451053, 0.11538466250225522]","[0.2156862580392146, 0.0784313801960801, 0.23529411058823355, 0.23529411058823393, 0.058823527647058484]","[0.22549019946597396, 0.07843138055593915, 0.23529411025605632, 0.23529411025605618, 0.058823527564014044]","[0.23529414058823936, 0.2352941105882347, 0.23529411058823357, 0.23529411058823393, 0.2156862580392146]","[0.23529414166781745, 0.23529411025605618, 0.23529411025605632, 0.23529411025605618, 0.22549019946597396]","[0.23076922665158403, 0.1538461523755655, 0.23076922665158414, 0.2307692266515847, 0.07692307809954704]","[0.23076922461006155, 0.1538461510745279, 0.23076923261698176, 0.23076922461006172, 0.07692307753899374]","[0.23076922665158403, 0.2307692266515847, 0.23076923429864124, 0.23076923429864307, 0.15384615237556623]","[0.23076923261698123, 0.23076922461006175, 0.23076923261698176, 0.2307692326169814, 0.1538461510745277]"
414,"[0.2000000160000005, 0.12500001000000016, 0.12499999399999989, 0.20000001600000092, 0.05000000400000006]","[0.2091503972365747, 0.13513514665171963, 0.13513513447704462, 0.17647061171502498, 0.05405405866068781]","[0.29999996399999784, 0.24999998799999978, 0.24999998799999948, 0.2666666391666666, 0.1999999359999966]","[0.31372544323661655, 0.2702702689540892, 0.2702702689540893, 0.31372544323661666, 0.20915039723657475]","[0.24999998799999948, 0.12500001000000016, 0.12499999399999989, 0.2499999879999996, 0.05000000400000006]","[0.2702702689540893, 0.13513514665171963, 0.13513513447704462, 0.2702702689540892, 0.05405405866068781]","[0.2500000200000003, 0.24999998799999978, 0.24999998799999948, 0.2499999879999996, 0.12500001000000044]","[0.2702702933034391, 0.2702702689540892, 0.2702702689540893, 0.2702702689540893, 0.13513514665171958]","[0.26666663916666733, 0.13333333833333325, 0.13333333833333366, 0.20000000750000022, 0.06666666916666673]","[0.3137254432366167, 0.15686272161830836, 0.15686272161830828, 0.17647061171502498, 0.05882353723834165]","[0.2666666766666665, 0.20000000750000013, 0.20000000750000022, 0.2666666391666666, 0.13333333833333325]","[0.3137254432366167, 0.17647061171502498, 0.17647061171502498, 0.31372544323661655, 0.15686272161830836]","[0.2000000160000005, 0.1999999359999966, 0.14999998199999842, 0.2000000160000006, 0.09999998799999908]","[0.2091503972365747, 0.20915039723657475, 0.15686272161830828, 0.2091503972365747, 0.10457514774553887]","[0.29999996399999784, 0.2000000160000005, 0.20000001600000045, 0.2000000160000006, 0.1999999359999966]","[0.31372544323661655, 0.20915039723657475, 0.2091503972365747, 0.2091503972365747, 0.2091503972365745]"
415,"[0.23529414533937118, 0.1372548854223149, 0.13492065054563523, 0.0743494609085965, 0.044609660721626004]","[0.2352941176470588, 0.13725491541986462, 0.13492064311074475, 0.07434945998310233, 0.04460966095667239]","[0.4014869464946338, 0.23809521934523656, 0.2380952193452355, 0.2380952193452367, 0.11904760967261811]","[0.4014869486100515, 0.23809522826710602, 0.23809522826710597, 0.27695169521663787, 0.11904761413355293]","[0.23809521934523656, 0.2380952193452355, 0.13492065054563523, 0.23809521934523648, 0.04761904386904694]","[0.23809522826710597, 0.23809522826710586, 0.13492064311074475, 0.23809522826710602, 0.04761904565342119]","[0.26984130109127047, 0.23809521934523656, 0.2380952193452355, 0.2380952193452367, 0.11904760967261828]","[0.2698412862214895, 0.23809522826710602, 0.23809522826710597, 0.23809522826710663, 0.11904761413355293]","[0.23791820370161698, 0.20074347324731934, 0.2007434732473169, 0.0743494609085965, 0.044609660721626004]","[0.27695169521663787, 0.20074347430502576, 0.20074347430502612, 0.07434945998310233, 0.04460966095667238]","[0.401486946494634, 0.2007434732473204, 0.22304838272578947, 0.23791820370161357, 0.10037173662365967]","[0.4014869486100515, 0.20074347430502612, 0.22304837994930699, 0.27695169521663787, 0.10037173715251287]","[0.23529414533937118, 0.1372548854223149, 0.2352941061085967, 0.23529410610859802, 0.05882353633484381]","[0.2352941176470588, 0.13725491541986462, 0.23529411764705863, 0.23529411764705893, 0.058823529411764684]","[0.27450977084462536, 0.23529410610859397, 0.23529414533937915, 0.23529414533938045, 0.11764705305429901]","[0.2745098308397292, 0.23529411764705888, 0.2352941176470588, 0.23529411764705926, 0.11764705882352945]"
416,"[0.22222223222222384, 0.11111111611110988, 0.18181818981818731, 0.18181816781817725, 0.027027024527025725]","[0.22222223268120486, 0.11111111634060226, 0.181818198552552, 0.18181819855255196, 0.027027025746335795]","[0.3636363356363681, 0.2432432207432406, 0.2727272627272736, 0.24324322074323154, 0.22222218722221648]","[0.36363639710510415, 0.2432432317170175, 0.2954545266283792, 0.24324323171701862, 0.22222218561578394]","[0.22222223222221976, 0.11111111611110988, 0.22222223222222384, 0.22222218722221607, 0.11111111611111169]","[0.22222223268120472, 0.11111111634060226, 0.22222223268120442, 0.22222218561578394, 0.11111111634060176]","[0.22222223222221976, 0.22222223222222423, 0.22222223222222384, 0.22222223222222412, 0.22222218722221607]","[0.22222223268120472, 0.22222223268120425, 0.22222223268120486, 0.22222223268120486, 0.22222218561578394]","[0.24324322074322005, 0.13063064938065125, 0.24324322074322366, 0.24324322074323154, 0.027027024527025725]","[0.24324323171701867, 0.13063064023581827, 0.24324323171701778, 0.24324323171701862, 0.027027025746335795]","[0.26126129876127663, 0.2432432207432406, 0.24324322074322366, 0.24324322074323154, 0.12162161037161688]","[0.2612612804716368, 0.24324323171701737, 0.2432432317170186, 0.24324323171701862, 0.12162161585850777]","[0.2727272627272736, 0.18181816781818405, 0.18181818981817907, 0.18181816781818405, 0.04545454745454479]","[0.2954545266283792, 0.18181819855255196, 0.181818198552552, 0.18181819855255102, 0.045454549638138]","[0.3636363356363681, 0.18181818981817915, 0.2727272627272736, 0.18181818981818415, 0.09090909490908954]","[0.3636363971051039, 0.181818198552552, 0.2954545266283792, 0.18181819855255102, 0.09090909927627598]"
417,"[0.22222221986928029, 0.1310680174150509, 0.22222223045751577, 0.22222221986928173, 0.02912622609223353]","[0.2222222261762029, 0.13106797551417193, 0.22222222617620307, 0.22222222617619936, 0.029126216780927562]","[0.29333331333333557, 0.24271837910193902, 0.2499999814705897, 0.2427183791019384, 0.12135918955096994]","[0.2933333135634314, 0.24271842938299315, 0.24999999110353563, 0.2427184293829927, 0.12135921469149635]","[0.2427183791019373, 0.1310680174150509, 0.24271837910193814, 0.2427183791019384, 0.02912622609223353]","[0.24271842938299312, 0.13106797551417193, 0.24271842938298582, 0.2427184293829927, 0.029126216780927562]","[0.2621360348301016, 0.24271837910193902, 0.24271837910193814, 0.2427183791019384, 0.12135918955096983]","[0.26213595102834386, 0.24271842938299315, 0.24271842938298582, 0.2427184293829927, 0.12135921469149635]","[0.24000001583333058, 0.14666665666666778, 0.23999999500000058, 0.23999999500000121, 0.03999999916666691]","[0.24000001565117574, 0.14666665678171673, 0.2399999950575258, 0.23999999505751643, 0.03999999917625449]","[0.29333331333333557, 0.23999999500000121, 0.24000001583333194, 0.24000001583333058, 0.07999999833333374]","[0.2933333135634314, 0.23999999505751984, 0.2400000156511673, 0.24000001565117912, 0.07999999835250547]","[0.22222221986928029, 0.2222222198692807, 0.22222223045751613, 0.22222221986928195, 0.08333332715686334]","[0.2222222261762029, 0.2222222083832919, 0.22222222617620307, 0.22222222617619838, 0.08333333036784916]","[0.22222223045751482, 0.22222223045751496, 0.2499999814705897, 0.2222222304575162, 0.11111110993464081]","[0.22222222617620782, 0.22222222617620463, 0.24999999110353563, 0.22222222617620474, 0.11111111308810145]"
418,"[0.23999997624997835, 0.1300000168750104, 0.12000000374999556, 0.18750002172412186, 0.020833335747125308]","[0.24000000000000027, 0.13000000616625018, 0.1199999999999999, 0.18750002232607574, 0.020833335814008404]","[0.37499994413792703, 0.2400000074999911, 0.2399999762499782, 0.28124998293102665, 0.15999997374999667]","[0.3749999425900899, 0.24000000000000016, 0.2399999999999998, 0.3020833607979509, 0.1999999678841166]","[0.2400000074999911, 0.15999997374999667, 0.12000000374999556, 0.2399999762499782, 0.04000000125004842]","[0.2399999999999998, 0.1999999678841166, 0.1199999999999999, 0.2399999999999997, 0.040000000000000015]","[0.24000000749999112, 0.2400000074999911, 0.2399999762499782, 0.2400000074999911, 0.15999997374999667]","[0.2399999999999998, 0.2399999999999998, 0.2399999999999998, 0.2399999999999997, 0.1999999678841166]","[0.23999997624997893, 0.1300000168750104, 0.21333334520832348, 0.21333334520832303, 0.11999998812501034]","[0.24000000000000027, 0.13000000616625018, 0.21333333333333315, 0.21333333333333318, 0.12]","[0.2600000337500208, 0.21333334520832262, 0.2399999762499782, 0.23999997624997843, 0.1300000168750109]","[0.2600000123325001, 0.21333333333333365, 0.24000000000000007, 0.24000000000000046, 0.13000000616625015]","[0.2812499829310628, 0.18749997206898725, 0.18749997206894847, 0.18750002172412186, 0.020833335747125308]","[0.3020833607979509, 0.1874999712950451, 0.18749997129504495, 0.18750002232607574, 0.020833335814008404]","[0.3749999441379746, 0.1875000217241203, 0.18750002172412777, 0.28124998293102665, 0.062499990689662416]","[0.3749999425900899, 0.18750002232607635, 0.18750002232607565, 0.3020833607979509, 0.06249999043168215]"
419,"[0.24324324540324913, 0.12499999399999759, 0.14285714714285502, 0.1250000180000008, 0.027027027267027208]","[0.24324324548410026, 0.13043478689709773, 0.15000001028305987, 0.13043478689710852, 0.027027027276010276]","[0.28571429428571005, 0.24999996400000285, 0.28571427428571866, 0.2857142642857243, 0.14285714714285477]","[0.3000000205660909, 0.2608695409164254, 0.2666666392452118, 0.2999999911859576, 0.15000001028304494]","[0.2857142642857243, 0.14285714714285352, 0.14285714714285502, 0.1428571371428613, 0.09523808809523893]","[0.2999999911859523, 0.15000001028304508, 0.15000001028305987, 0.1333333196226035, 0.09999999706198576]","[0.28571429428571005, 0.14285714714285358, 0.28571427428571866, 0.2857142642857243, 0.14285714714285708]","[0.30000002056609015, 0.15000001028306081, 0.266666639245207, 0.29999999118595705, 0.15000001028304508]","[0.24999998799999737, 0.12499999399999759, 0.24999996400000246, 0.1250000180000008, 0.08333332933333247]","[0.2608695737941989, 0.13043478689709986, 0.2608695409164254, 0.13043478689710863, 0.08695652459806727]","[0.24999998799999737, 0.24999996400000285, 0.2500000360000016, 0.24999998799999903, 0.12499999399999759]","[0.2608695737941989, 0.2608695409164254, 0.26086957379421727, 0.26086957379420184, 0.13043478689709775]","[0.2432432454032477, 0.24324324540324674, 0.24324323652324187, 0.18018018178017783, 0.027027027267027208]","[0.2432432454840976, 0.2432432362716898, 0.24324324548409035, 0.18018018184008108, 0.027027027276010276]","[0.2432432454032477, 0.24324324540324696, 0.24324324540324846, 0.2432432454032362, 0.09009009089008892]","[0.2432432454840976, 0.24324324548410026, 0.24324324548409035, 0.24324324548411683, 0.09009009092003277]"
